congress;district;state;party;name;dwnom1;dwnom2
 88; 4;MINNESO;Democrat;KARTH;-0,368; 0,041
 88; 5;MINNESO;Democrat;FRASER;-0,539;-0,355
 88; 6;MINNESO;Democrat;OLSON  A.;-0,320; 0,411
 88; 7;MINNESO;Republican;LANGEN; 0,291;-0,161
 88; 8;MINNESO;Democrat;BLATNIK;-0,438; 0,224
 88; 1;MISSISS;Democrat;ABERNETHY; 0,195; 0,980
 88; 2;MISSISS;Democrat;WHITTEN;-0,064; 1,011
 88; 3;MISSISS;Democrat;WILLIAMS  J; 0,281; 0,972
 88; 4;MISSISS;Democrat;WINSTEAD; 0,266; 0,982
 88; 5;MISSISS;Democrat;COLMER; 0,203; 0,952
 88; 1;MISSOUR;Democrat;KARSTEN;-0,451; 0,178
 88; 2;MISSOUR;Republican;CURTIS  T.; 0,541;-0,987
 88; 3;MISSOUR;Democrat;SULLIVAN;-0,346; 0,312
 88; 4;MISSOUR;Democrat;RANDALL;-0,126; 0,503
 88; 5;MISSOUR;Democrat;BOLLING;-0,482; 0,266
 88; 6;MISSOUR;Democrat;HULL;-0,041; 0,710
 88; 7;MISSOUR;Republican;HALL  D.; 0,606;-0,050
 88; 8;MISSOUR;Democrat;ICHORD;-0,074; 0,613
 88; 9;MISSOUR;Democrat;CANNON;-0,049; 0,229
 88;10;MISSOUR;Democrat;JONES  P.; 0,019; 0,809
 88; 1;MONTANA;Democrat;OLSEN  A.;-0,441; 0,546
 88; 2;MONTANA;Republican;BATTIN; 0,244;-0,022
 88; 1;NEBRASK;Republican;BEERMANN; 0,586; 0,011
 88; 2;NEBRASK;Republican;CUNNINGHAM; 0,216;-0,194
 88; 3;NEBRASK;Republican;MARTIN  D.; 0,330; 0,110
 88; 1;NEVADA;Democrat;BARING; 0,020; 0,547
 88; 1;NEW HAM;Republican;WYMAN; 0,228;-0,239
 88; 2;NEW HAM;Republican;CLEVELAND; 0,169;-0,592
 88; 1;NEW JER;Republican;CAHILL; 0,072;-0,811
 88; 2;NEW JER;Republican;GLENN; 0,126;-0,559
 88; 3;NEW JER;Republican;AUCHINCLOSS; 0,172;-0,578
 88; 4;NEW JER;Democrat;THOMPSON  F;-0,513;-0,088
 88; 5;NEW JER;Republican;FRELINGHUYS; 0,149;-0,631
 88; 6;NEW JER;Republican;DWYER; 0,043;-0,738
 88; 7;NEW JER;Republican;WIDNALL; 0,102;-0,480
 88; 8;NEW JER;Democrat;JOELSON;-0,285;-0,318
 88; 9;NEW JER;Republican;OSMERS; 0,056;-0,790
 88;10;NEW JER;Democrat;RODINO;-0,400;-0,165
 88;11;NEW JER;Democrat;MINISH;-0,310;-0,066
 88;12;NEW JER;Republican;WALLHAUSER; 0,064;-0,673
 88;13;NEW JER;Democrat;GALLAGHER;-0,441;-0,040
 88;14;NEW JER;Democrat;DANIELS;-0,352; 0,116
 88;15;NEW JER;Democrat;PATTEN;-0,339; 0,154
 88;98;NEW MEX;Democrat;MONTOYA;-0,249; 0,387
 88;98;NEW MEX;Democrat;MORRIS;-0,162; 0,623
 88; 1;NEW YOR;Democrat;PIKE;-0,128;-0,176
 88; 2;NEW YOR;Republican;GROVER; 0,207;-0,534
 88; 3;NEW YOR;Republican;DEROUNIAN; 0,342;-0,800
 88; 4;NEW YOR;Republican;WYDLER; 0,183;-0,793
 88; 5;NEW YOR;Republican;BECKER; 0,427;-0,597
 88; 6;NEW YOR;Republican;HALPERN;-0,110;-0,802
 88; 7;NEW YOR;Democrat;ADDABBO;-0,279;-0,074
 88; 8;NEW YOR;Democrat;ROSENTHAL;-0,620;-0,438
 88; 9;NEW YOR;Democrat;DELANEY;-0,266; 0,235
 88;10;NEW YOR;Democrat;CELLER;-0,466; 0,014
 88;11;NEW YOR;Democrat;KEOGH;-0,418; 0,282
 88;12;NEW YOR;Democrat;KELLY;-0,311; 0,157
 88;13;NEW YOR;Democrat;MULTER;-0,499; 0,117
 88;14;NEW YOR;Democrat;ROONEY;-0,326; 0,257
 88;15;NEW YOR;Democrat;CAREY;-0,325;-0,137
 88;16;NEW YOR;Democrat;MURPHY  J.;-0,381; 0,439
 88;17;NEW YOR;Republican;LINDSAY;-0,069;-0,998
 88;18;NEW YOR;Democrat;POWELL;-0,657;-0,389
 88;19;NEW YOR;Democrat;FARBSTEIN;-0,563;-0,364
 88;20;NEW YOR;Democrat;RYAN  W.;-0,628;-0,641
 88;21;NEW YOR;Democrat;HEALEY;-0,443; 0,222
 88;22;NEW YOR;Democrat;GILBERT;-0,502;-0,294
 88;23;NEW YOR;Democrat;BUCKLEY;-0,486; 0,318
 88;24;NEW YOR;Republican;FINO; 0,070;-0,432
 88;25;NEW YOR;Republican;BARRY; 0,137;-0,577
 88;26;NEW YOR;Republican;REID  O.;-0,044;-1,076
 88;27;NEW YOR;Republican;ST.GEORGE; 0,399;-0,686
 88;28;NEW YOR;Republican;WHARTON; 0,294;-0,218
 88;29;NEW YOR;Democrat;O'BRIEN  L.;-0,290; 0,083
 88;30;NEW YOR;Republican;KING  CARLE; 0,344;-0,248
 88;31;NEW YOR;Republican;KILBURN; 0,396;-0,449
 88;32;NEW YOR;Republican;PIRNIE; 0,135;-0,410
 88;33;NEW YOR;Republican;ROBISON; 0,228;-0,898
 88;34;NEW YOR;Republican;RIEHLMAN; 0,160;-0,622
 88;35;NEW YOR;Democrat;STRATTON;-0,162; 0,023
 88;36;NEW YOR;Republican;HORTON;-0,039;-0,468
 88;37;NEW YOR;Republican;OSTERTAG; 0,196;-0,679
 88;38;NEW YOR;Republican;GOODELL; 0,341;-0,918
 88;39;NEW YOR;Republican;PILLION; 0,444;-0,455
 88;40;NEW YOR;Republican;MILLER  W.; 0,260;-0,626
 88;41;NEW YOR;Democrat;DULSKI;-0,218; 0,062
 88; 1;NORTH C;Democrat;BONNER;-0,084; 0,994
 88; 2;NORTH C;Democrat;FOUNTAIN; 0,010; 0,758
 88; 3;NORTH C;Democrat;HENDERSON; 0,008; 0,958
 88; 4;NORTH C;Democrat;COOLEY;-0,111; 0,818
 88; 5;NORTH C;Democrat;SCOTT; 0,073; 0,862
 88; 6;NORTH C;Democrat;KORNEGAY; 0,007; 0,784
 88; 7;NORTH C;Democrat;LENNON; 0,114; 0,871
 88; 8;NORTH C;Republican;JONAS; 0,319; 0,145
 88; 9;NORTH C;Republican;BROYHILL; 0,218;-0,029
 88;10;NORTH C;Democrat;WHITENER; 0,060; 0,885
 88;11;NORTH C;Democrat;TAYLOR; 0,019; 0,630
 88; 1;NORTH D;Republican;NYGAARD; 0,226;-0,139
 88; 1;NORTH D;Republican;ANDREWS  M.; 0,088;-0,066
 88; 2;NORTH D;Republican;SHORT; 0,367; 0,104
 88; 1;OHIO;Republican;RICH; 0,301;-0,463
 88; 2;OHIO;Republican;CLANCY; 0,377;-0,216
 88; 3;OHIO;Republican;SCHENCK; 0,299;-0,418
 88; 4;OHIO;Republican;MCCULLOCH; 0,239;-0,358
 88; 5;OHIO;Republican;LATTA; 0,305;-0,152
 88; 6;OHIO;Republican;HARSHA; 0,204;-0,006
 88; 7;OHIO;Republican;BROWN  C.; 0,336;-0,139
 88; 8;OHIO;Republican;BETTS; 0,354;-0,183
 88; 9;OHIO;Democrat;ASHLEY;-0,328;-0,065
 88;10;OHIO;Republican;ABELE; 0,520;-0,438
 88;11;OHIO;Republican;BOLTON  O.; 0,255;-0,625
 88;12;OHIO;Republican;DEVINE; 0,487;-0,081
 88;13;OHIO;Republican;MOSHER; 0,151;-0,998
 88;14;OHIO;Republican;AYRES; 0,126;-0,393
 88;15;OHIO;Democrat;SECREST;-0,024; 0,189
 88;16;OHIO;Republican;BOW; 0,360;-0,290
 88;17;OHIO;Republican;ASHBROOK; 0,593; 0,066
 88;18;OHIO;Democrat;HAYS;-0,263; 0,413
 88;19;OHIO;Democrat;KIRWAN;-0,336; 0,319
 88;20;OHIO;Democrat;FEIGHAN;-0,237; 0,081
 88;21;OHIO;Democrat;VANIK;-0,359;-0,348
 88;22;OHIO;Republican;BOLTON  F.; 0,224;-0,583
 88;23;OHIO;Republican;MINSHALL; 0,305;-0,339
 88;99;OHIO;Republican;TAFT; 0,246;-0,849
 88; 1;OKLAHOM;Republican;BELCHER; 0,281; 0,039
 88; 2;OKLAHOM;Democrat;EDMONDSON;-0,285; 0,626
 88; 3;OKLAHOM;Democrat;ALBERT;-0,353; 0,621
 88; 4;OKLAHOM;Democrat;STEED;-0,210; 0,819
 88; 5;OKLAHOM;Democrat;JARMAN; 0,052; 0,524
 88; 6;OKLAHOM;Democrat;WICKERSHAM;-0,253; 0,604
 88; 1;OREGON;Republican;NORBLAD; 0,184;-0,233
 88; 2;OREGON;Democrat;ULLMAN;-0,321; 0,443
 88; 3;OREGON;Democrat;GREEN  E.;-0,208; 0,228
 88; 4;OREGON;Democrat;DUNCAN;-0,261; 0,427
 88; 1;PENNSYL;Democrat;BARRETT;-0,454; 0,197
 88; 2;PENNSYL;Democrat;NIX;-0,512; 0,175
 88; 3;PENNSYL;Democrat;BYRNE;-0,402; 0,186
 88; 4;PENNSYL;Democrat;TOLL;-0,438; 0,055
 88; 5;PENNSYL;Democrat;GREEN  W.JR;-0,470; 0,112
 88; 5;PENNSYL;Democrat;GREEN  W.;-0,425;-0,226
 88; 6;PENNSYL;Democrat;RHODES  G.;-0,331; 0,084
 88; 7;PENNSYL;Republican;MILLIKEN; 0,148;-0,540
 88; 8;PENNSYL;Republican;CURTIN; 0,174;-0,325
 88; 9;PENNSYL;Republican;DAGUE; 0,277;-0,352
 88;10;PENNSYL;Republican;MCDADE;-0,059;-0,612
 88;11;PENNSYL;Democrat;FLOOD;-0,342; 0,398
 88;12;PENNSYL;Republican;WHALLEY; 0,142;-0,213
 88;13;PENNSYL;Republican;SCHWEIKER; 0,068;-0,667
 88;14;PENNSYL;Democrat;MOORHEAD;-0,390;-0,027
 88;15;PENNSYL;Democrat;ROONEY  F.;-0,304; 0,227
 88;16;PENNSYL;Republican;KUNKEL; 0,155;-0,568
 88;17;PENNSYL;Republican;SCHNEEBELI; 0,279;-0,561
 88;18;PENNSYL;Republican;CORBETT; 0,052;-0,496
 88;19;PENNSYL;Republican;GOODLING; 0,361;-0,154
 88;20;PENNSYL;Democrat;HOLLAND;-0,479; 0,218
 88;21;PENNSYL;Democrat;DENT;-0,309; 0,359
 88;22;PENNSYL;Republican;SAYLOR; 0,135;-0,190
 88;23;PENNSYL;Republican;GAVIN; 0,094; 0,052
 88;23;PENNSYL;Republican;JOHNSON  A.; 0,214;-0,125
 88;24;PENNSYL;Republican;WEAVER; 0,189;-0,409
 88;25;PENNSYL;Democrat;CLARK  F.;-0,244; 0,261
 88;26;PENNSYL;Democrat;MORGAN;-0,365; 0,320
 88;27;PENNSYL;Republican;FULTON  J.; 0,014;-0,515
 88; 1;RHODE I;Democrat;ST.GERMAIN;-0,343;-0,101
 88; 2;RHODE I;Democrat;FOGARTY;-0,276;-0,211
 88; 1;SOUTH C;Democrat;RIVERS  L.;-0,034; 1,085
 88; 2;SOUTH C;Democrat;WATSON  A.; 0,211; 0,874
 88; 3;SOUTH C;Democrat;DORN; 0,056; 0,878
 88; 4;SOUTH C;Democrat;ASHMORE; 0,178; 0,942
 88; 5;SOUTH C;Democrat;HEMPHILL;-0,030; 0,972
 88; 6;SOUTH C;Democrat;MCMILLAN; 0,068; 1,007
 88; 1;SOUTH D;Republican;REIFEL; 0,198;-0,127
 88; 2;SOUTH D;Republican;BERRY; 0,318;-0,043
 88; 1;TENNESS;Republican;QUILLEN; 0,213; 0,296
 88; 2;TENNESS;Republican;BAKER  H.H.; 0,106;-0,004
 88; 2;TENNESS;Republican;BAKER  I.; 0,262;-0,008
 88; 3;TENNESS;Republican;BROCK  W.; 0,313;-0,221
 88; 4;TENNESS;Democrat;EVINS;-0,266; 0,896
 88; 5;TENNESS;Democrat;FULTON;-0,247; 0,360
 88; 6;TENNESS;Democrat;BASS;-0,360; 0,588
 88; 7;TENNESS;Democrat;MURRAY; 0,009; 0,884
 88; 8;TENNESS;Democrat;EVERETT;-0,125; 0,998
 88; 9;TENNESS;Democrat;DAVIS  C.;-0,160; 0,716
 88; 1;TEXAS;Democrat;PATMAN;-0,338; 0,867
 88; 2;TEXAS;Democrat;BROOKS;-0,325; 0,792
 88; 3;TEXAS;Democrat;BECKWORTH;-0,186; 0,643
 88; 4;TEXAS;Democrat;ROBERTS  R.;-0,054; 0,774
 88; 5;TEXAS;Republican;ALGER; 0,706;-0,147
 88; 6;TEXAS;Democrat;TEAGUE  O.;-0,012; 1,000
 88; 7;TEXAS;Democrat;DOWDY; 0,173; 0,960
 88; 8;TEXAS;Democrat;THOMAS;-0,146; 0,610
 88; 9;TEXAS;Democrat;THOMPSON  C;-0,294; 0,831
 88;10;TEXAS;Democrat;THORNBERRY;-0,255; 0,558
 88;10;TEXAS;Democrat;PICKLE;-0,137; 0,592
 88;11;TEXAS;Democrat;POAGE; 0,010; 1,070
 88;12;TEXAS;Democrat;WRIGHT;-0,276; 0,705
 88;13;TEXAS;Democrat;PURCELL;-0,194; 0,878
 88;14;TEXAS;Democrat;YOUNG;-0,246; 0,848
 88;15;TEXAS;Democrat;KILGORE; 0,015; 0,586
 88;16;TEXAS;Republican;FOREMAN; 0,407; 0,142
 88;17;TEXAS;Democrat;BURLESON; 0,120; 1,004
 88;18;TEXAS;Democrat;ROGERS  W.; 0,028; 0,997
 88;19;TEXAS;Democrat;MAHON;-0,099; 0,870
 88;20;TEXAS;Democrat;GONZALEZ;-0,597; 1,065
 88;21;TEXAS;Democrat;FISHER; 0,111; 0,891
 88;22;TEXAS;Democrat;CASEY;-0,011; 0,657
 88;99;TEXAS;Democrat;POOL; 0,115; 0,993
 88; 1;UTAH;Republican;BURTON  L.; 0,191;-0,099
 88; 2;UTAH;Republican;LLOYD; 0,224;-0,332
 88; 1;VERMONT;Republican;STAFFORD; 0,077;-0,570
 88; 1;VIRGINI;Democrat;DOWNING;-0,012; 0,664
 88; 2;VIRGINI;Democrat;HARDY;-0,071; 0,698
 88; 3;VIRGINI;Democrat;GARY; 0,022; 0,633
 88; 4;VIRGINI;Democrat;ABBITT; 0,186; 0,870
 88; 5;VIRGINI;Democrat;TUCK; 0,242; 0,863
 88; 6;VIRGINI;Republican;POFF; 0,277; 0,009
 88; 7;VIRGINI;Democrat;MARSH; 0,142; 0,489
 88; 8;VIRGINI;Democrat;SMITH  HOWA; 0,169; 1,005
 88; 9;VIRGINI;Democrat;JENNINGS;-0,128; 0,739
 88;10;VIRGINI;Republican;BROYHILL; 0,185; 0,075
 88; 1;WASHING;Republican;PELLY; 0,175;-0,496
 88; 2;WASHING;Republican;WESTLAND; 0,232;-0,249
 88; 3;WASHING;Democrat;HANSEN;-0,355; 0,312
 88; 4;WASHING;Republican;MAY; 0,168;-0,214
 88; 5;WASHING;Republican;HORAN; 0,146;-0,125
 88; 6;WASHING;Republican;TOLLEFSON; 0,130;-0,356
 88; 7;WASHING;Republican;STINSON; 0,356;-0,468
 88; 1;WEST VI;Republican;MOORE  A.; 0,149;-0,176
 88; 2;WEST VI;Democrat;STAGGERS;-0,311; 0,366
 88; 3;WEST VI;Democrat;SLACK;-0,227; 0,487
 88; 4;WEST VI;Democrat;HECHLER;-0,308;-0,171
 88; 5;WEST VI;Democrat;KEE;-0,301; 0,308
 88; 1;WISCONS;Republican;SCHADEBERG; 0,371;-0,175
 88; 2;WISCONS;Democrat;KASTENMEIER;-0,496;-0,449
 88; 3;WISCONS;Republican;THOMSON  V.; 0,271;-0,220
 88; 4;WISCONS;Democrat;ZABLOCKI;-0,321; 0,315
 88; 5;WISCONS;Democrat;REUSS;-0,488;-0,224
 88; 6;WISCONS;Republican;VAN PELT; 0,358;-0,132
 88; 7;WISCONS;Republican;LAIRD; 0,365;-0,525
 88; 8;WISCONS;Republican;BYRNES; 0,310;-0,470
 88; 9;WISCONS;Democrat;JOHNSON  L.;-0,298; 0,447
 88;10;WISCONS;Republican;O'KONSKI; 0,076;-0,027
 88; 1;WYOMING;Republican;HARRISON; 0,247;-0,098
 89; 0;USA;Democrat;JOHNSON;-0,513; 0,359
 89; 1;ALABAMA;Republican;EDWARDS  J.; 0,281; 0,128
 89; 2;ALABAMA;Republican;DICKINSON; 0,366; 0,210
 89; 3;ALABAMA;Democrat;ANDREWS  G.; 0,113; 0,993
 89; 4;ALABAMA;Republican;ANDREWS  G.; 0,293; 0,336
 89; 5;ALABAMA;Democrat;SELDEN; 0,056; 0,679
 89; 6;ALABAMA;Republican;BUCHANAN; 0,283; 0,035
 89; 7;ALABAMA;Republican;MARTIN  J.; 0,526; 0,418
 89; 8;ALABAMA;Democrat;JONES  R.;-0,287; 0,872
 89; 1;ALASKA;Democrat;RIVERS  R.;-0,450; 0,541
 89; 1;ARIZONA;Republican;RHODES  J.; 0,217;-0,133
 89; 2;ARIZONA;Democrat;UDALL;-0,360; 0,062
 89; 3;ARIZONA;Democrat;SENNER;-0,268; 0,284
 89; 1;ARKANSA;Democrat;GATHINGS; 0,106; 0,926
 89; 2;ARKANSA;Democrat;MILLS;-0,181; 0,881
 89; 3;ARKANSA;Democrat;TRIMBLE;-0,377; 0,887
 89; 4;ARKANSA;Democrat;HARRIS;-0,141; 0,894
 89; 1;CALIFOR;Republican;CLAUSEN; 0,174;-0,039
 89; 2;CALIFOR;Democrat;JOHNSON  H.;-0,398; 0,588
 89; 3;CALIFOR;Democrat;MOSS;-0,554; 0,240
 89; 4;CALIFOR;Democrat;LEGGETT;-0,451; 0,204
 89; 5;CALIFOR;Democrat;BURTON  P.;-0,687;-0,107
 89; 6;CALIFOR;Republican;MAILLIARD; 0,097;-0,565
 89; 7;CALIFOR;Democrat;COHELAN;-0,516;-0,224
 89; 8;CALIFOR;Democrat;MILLER;-0,371; 0,336
 89; 9;CALIFOR;Democrat;EDWARDS  D.;-0,654;-0,357
 89;10;CALIFOR;Republican;GUBSER; 0,194;-0,257
 89;11;CALIFOR;Republican;YOUNGER; 0,313;-0,254
 89;12;CALIFOR;Republican;TALCOTT; 0,246;-0,213
 89;13;CALIFOR;Republican;TEAGUE  C.; 0,238;-0,370
 89;14;CALIFOR;Republican;BALDWIN; 0,095;-0,384
 89;14;CALIFOR;Democrat;WALDIE;-0,308; 0,006
 89;15;CALIFOR;Democrat;MCFALL;-0,439; 0,533
 89;16;CALIFOR;Democrat;SISK;-0,351; 0,592
 89;17;CALIFOR;Democrat;KING  C.R.;-0,455; 0,388
 89;18;CALIFOR;Democrat;HAGEN;-0,232; 0,302
 89;19;CALIFOR;Democrat;HOLIFIELD;-0,425; 0,364
 89;20;CALIFOR;Republican;SMITH  H.; 0,401;-0,120
 89;21;CALIFOR;Democrat;HAWKINS;-0,655; 0,136
 89;22;CALIFOR;Democrat;CORMAN;-0,499; 0,130
 89;23;CALIFOR;Republican;CLAWSON; 0,389;-0,033
 89;24;CALIFOR;Republican;LIPSCOMB; 0,361;-0,094
 89;25;CALIFOR;Democrat;CAMERON;-0,294;-0,041
 89;26;CALIFOR;Democrat;ROOSEVELT;-0,612;-0,330
 89;26;CALIFOR;Democrat;REES;-0,615;-0,272
 89;27;CALIFOR;Republican;REINECKE; 0,232;-0,126
 89;28;CALIFOR;Republican;BELL; 0,155;-0,534
 89;29;CALIFOR;Democrat;BROWN  G.;-0,533;-0,044
 89;30;CALIFOR;Democrat;ROYBAL;-0,614;-0,128
 89;31;CALIFOR;Democrat;WILSON  C.;-0,392; 0,364
 89;32;CALIFOR;Republican;HOSMER; 0,276;-0,439
 89;33;CALIFOR;Democrat;DYAL;-0,433;-0,048
 89;34;CALIFOR;Democrat;HANNA;-0,321; 0,121
 89;35;CALIFOR;Republican;UTT; 0,464; 0,106
 89;36;CALIFOR;Republican;WILSON  B.; 0,217;-0,313
 89;37;CALIFOR;Democrat;VANDEERLIN;-0,353; 0,022
 89;38;CALIFOR;Democrat;TUNNEY;-0,312; 0,030
 89; 1;COLORAD;Democrat;ROGERS  B.;-0,277; 0,285
 89; 2;COLORAD;Democrat;MCVICKER;-0,274; 0,193
 89; 3;COLORAD;Democrat;EVANS;-0,285; 0,154
 89; 4;COLORAD;Democrat;ASPINALL;-0,250; 0,604
 89; 1;CONNECT;Democrat;DADDARIO;-0,358;-0,142
 89; 2;CONNECT;Democrat;ST. ONGE;-0,407; 0,030
 89; 3;CONNECT;Democrat;GIAIMO;-0,280; 0,092
 89; 4;CONNECT;Democrat;IRWIN;-0,303;-0,245
 89; 5;CONNECT;Democrat;MONAGAN;-0,209;-0,019
 89; 6;CONNECT;Democrat;GRABOWSKI;-0,322;-0,093
 89; 1;DELAWAR;Democrat;MCDOWELL;-0,377; 0,154
 89; 1;FLORIDA;Democrat;SIKES;-0,054; 0,900
 89; 2;FLORIDA;Democrat;BENNETT;-0,045; 0,450
 89; 3;FLORIDA;Democrat;PEPPER;-0,419; 0,431
 89; 4;FLORIDA;Democrat;FASCELL;-0,340; 0,293
 89; 5;FLORIDA;Democrat;HERLONG; 0,051; 0,612
 89; 6;FLORIDA;Democrat;ROGERS  P.;-0,041; 0,375
 89; 7;FLORIDA;Democrat;HALEY; 0,140; 0,639
 89; 8;FLORIDA;Democrat;MATTHEWS;-0,106; 0,929
 89; 9;FLORIDA;Democrat;FUQUA;-0,032; 0,751
 89;10;FLORIDA;Democrat;GIBBONS;-0,134; 0,127
 89;11;FLORIDA;Republican;GURNEY; 0,318; 0,121
 89;12;FLORIDA;Republican;CRAMER; 0,250; 0,006
 89; 1;GEORGIA;Democrat;HAGAN; 0,025; 0,994
 89; 2;GEORGIA;Democrat;O'NEAL; 0,151; 0,989
 89; 3;GEORGIA;Republican;CALLAWAY; 0,385; 0,467
 89; 4;GEORGIA;Democrat;MACKAY;-0,249; 0,473
 89; 5;GEORGIA;Democrat;WELTNER;-0,149; 0,204
 89; 6;GEORGIA;Democrat;FLYNT; 0,094; 0,988
 89; 7;GEORGIA;Democrat;DAVIS  J.;-0,111; 0,967
 89; 8;GEORGIA;Democrat;TUTEN;-0,106; 0,994
 89; 9;GEORGIA;Democrat;LANDRUM;-0,044; 0,989
 89;10;GEORGIA;Democrat;STEPHENS;-0,092; 0,916
 89;98;HAWAII;Democrat;MINK;-0,533; 0,043
 89;98;HAWAII;Democrat;MATSUNAGA;-0,469; 0,186
 89; 1;IDAHO;Democrat;WHITE  C.I.;-0,265; 0,518
 89; 2;IDAHO;Republican;HANSEN  G.; 0,408; 0,012
 89; 1;ILLINOI;Democrat;DAWSON;-0,495; 0,237
 89; 2;ILLINOI;Democrat;O'HARA  B.;-0,493;-0,026
 89; 3;ILLINOI;Democrat;MURPHY  W.;-0,400; 0,302
 89; 4;ILLINOI;Republican;DERWINSKI; 0,308;-0,352
 89; 5;ILLINOI;Democrat;KLUCZYNSKI;-0,346; 0,333
 89; 6;ILLINOI;Democrat;RONAN;-0,505; 0,193
 89; 7;ILLINOI;Democrat;ANNUNZIO;-0,455; 0,428
 89; 8;ILLINOI;Democrat;ROSTENKOWSK;-0,378; 0,319
 89; 9;ILLINOI;Democrat;YATES;-0,463;-0,446
 89;10;ILLINOI;Republican;COLLIER; 0,355;-0,348
 89;11;ILLINOI;Democrat;PUCINSKI;-0,255; 0,097
 89;12;ILLINOI;Republican;MCCLORY; 0,232;-0,547
 89;13;ILLINOI;Republican;RUMSFELD; 0,322;-0,916
 89;14;ILLINOI;Republican;ERLENBORN; 0,261;-0,636
 89;15;ILLINOI;Republican;REID  C.; 0,368;-0,270
 89;16;ILLINOI;Republican;ANDERSON  J; 0,240;-0,607
 89;17;ILLINOI;Republican;ARENDS; 0,276;-0,330
 89;18;ILLINOI;Republican;MICHEL; 0,339;-0,259
 89;19;ILLINOI;Democrat;SCHISLER;-0,199; 0,035
 89;20;ILLINOI;Republican;FINDLEY; 0,279;-0,637
 89;21;ILLINOI;Democrat;GRAY;-0,324; 0,507
 89;22;ILLINOI;Republican;SPRINGER; 0,189;-0,317
 89;23;ILLINOI;Democrat;SHIPLEY;-0,223; 0,502
 89;24;ILLINOI;Democrat;PRICE;-0,402; 0,424
 89; 1;INDIANA;Democrat;MADDEN;-0,393; 0,101
 89; 2;INDIANA;Republican;HALLECK; 0,218;-0,446
 89; 3;INDIANA;Democrat;BRADEMAS;-0,453;-0,005
 89; 4;INDIANA;Republican;ADAIR; 0,248;-0,137
 89; 5;INDIANA;Democrat;ROUSH;-0,201; 0,172
 89; 6;INDIANA;Republican;ROUDEBUSH; 0,315;-0,034
 89; 7;INDIANA;Republican;BRAY; 0,250; 0,019
 89; 8;INDIANA;Democrat;DENTON;-0,349; 0,343
 89; 9;INDIANA;Democrat;HAMILTON;-0,179;-0,245
 89;10;INDIANA;Republican;HARVEY  R.; 0,322;-0,090
 89;11;INDIANA;Democrat;JACOBS;-0,081;-0,761
 89; 1;IOWA;Democrat;SCHMIDHAUSE;-0,201;-0,271
 89; 2;IOWA;Democrat;CULVER;-0,313;-0,120
 89; 3;IOWA;Republican;GROSS; 1,203; 0,113
 89; 4;IOWA;Democrat;BANDSTRA;-0,374; 0,667
 89; 5;IOWA;Democrat;SMITH  N.;-0,286; 0,207
 89; 6;IOWA;Democrat;GREIGG;-0,268; 0,376
 89; 7;IOWA;Democrat;HANSEN  J.;-0,313; 0,446
 89; 1;KANSAS;Republican;DOLE; 0,336;-0,047
 89; 2;KANSAS;Republican;MIZE; 0,182;-0,086
 89; 3;KANSAS;Republican;ELLSWORTH; 0,141;-0,452
 89; 4;KANSAS;Republican;SHRIVER; 0,174;-0,164
 89; 5;KANSAS;Republican;SKUBITZ; 0,236;-0,022
 89; 1;KENTUCK;Democrat;STUBBLEFIEL;-0,182; 0,763
 89; 2;KENTUCK;Democrat;NATCHER;-0,215; 0,593
 89; 3;KENTUCK;Democrat;FARNSLEY;-0,415; 0,438
 89; 4;KENTUCK;Democrat;CHELF;-0,141; 0,632
 89; 5;KENTUCK;Republican;CARTER; 0,114; 0,125
 89; 6;KENTUCK;Democrat;WATTS;-0,142; 0,667
 89; 7;KENTUCK;Democrat;PERKINS;-0,310; 0,394
 89; 1;LOUISIA;Democrat;HEBERT;-0,012; 0,840
 89; 2;LOUISIA;Democrat;BOGGS;-0,338; 0,560
 89; 3;LOUISIA;Democrat;WILLIS;-0,179; 0,986
 89; 4;LOUISIA;Democrat;WAGGONNER; 0,125; 0,878
 89; 5;LOUISIA;Democrat;PASSMAN; 0,010; 0,904
 89; 6;LOUISIA;Democrat;MORRISON;-0,356; 0,869
 89; 7;LOUISIA;Democrat;THOMPSON  T;-0,180; 0,857
 89; 7;LOUISIA;Democrat;EDWARDS;-0,146; 0,928
 89; 8;LOUISIA;Democrat;LONG  S.; 0,074; 0,997
 89; 1;MAINE;Republican;TUPPER;-0,036;-0,500
 89; 2;MAINE;Democrat;HATHAWAY;-0,465; 0,160
 89; 1;MARYLAN;Republican;MORTON; 0,207;-0,443
 89; 2;MARYLAN;Democrat;LONG  C.;-0,260; 0,136
 89; 3;MARYLAN;Democrat;GARMATZ;-0,293; 0,421
 89; 4;MARYLAN;Democrat;FALLON;-0,202; 0,123
 89; 5;MARYLAN;Democrat;MACHEN;-0,279; 0,356
 89; 6;MARYLAN;Republican;MATHIAS;-0,012;-0,813
 89; 7;MARYLAN;Democrat;FRIEDEL;-0,365; 0,174
 89;99;MARYLAN;Democrat;SICKLES;-0,477;-0,115
 89; 1;MASSACH;Republican;CONTE;-0,038;-0,718
 89; 2;MASSACH;Democrat;BOLAND;-0,291;-0,120
 89; 3;MASSACH;Democrat;PHILBIN;-0,291; 0,047
 89; 4;MASSACH;Democrat;DONOHUE;-0,306;-0,018
 89; 5;MASSACH;Republican;MORSE; 0,002;-0,986
 89; 6;MASSACH;Republican;BATES; 0,151;-0,592
